,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
2314,15473.0,13,10,1465.2,4,5,4,454,Champions
2315,15475.0,76,1,454.10999999999996,2,1,2,212,About To Sleep
2316,15478.0,39,2,1441.42,3,3,4,334,Loyal Customers
2317,15480.0,115,1,905.5,2,1,3,213,About To Sleep
2318,15482.0,15,16,6568.72,4,5,5,455,Champions
2319,15483.0,160,4,233.81,2,4,1,241,Hibernating
2320,15484.0,0,5,3563.11,5,4,5,545,Champions
2321,15485.0,29,3,2575.0,4,3,5,435,Promising
2322,15488.0,92,1,91.32000000000001,2,1,1,211,About To Sleep
2323,15489.0,22,4,1090.03,4,4,4,444,Champions
2324,15491.0,94,7,3090.85,2,5,5,255,At Risk Customers
2325,15492.0,27,2,659.4599999999999,4,3,3,433,Promising
2326,15493.0,32,7,1967.25,3,5,4,354,Loyal Customers
2327,15494.0,20,2,1299.23,4,3,4,434,Promising
2328,15497.0,17,3,1259.7,4,3,4,434,Promising
2329,15498.0,0,35,12396.46,5,5,5,555,Champions
2330,15500.0,7,4,1131.56,5,4,4,544,Champions
2331,15502.0,15,21,5541.46,4,5,5,455,Champions
2332,15503.0,362,1,147.09,1,1,1,111,Hibernating
2333,15504.0,80,1,52.83,2,1,1,211,About To Sleep
2334,15505.0,52,7,3497.14,3,5,5,355,Loyal Customers
2335,15506.0,22,3,979.26,4,3,4,434,Promising
2336,15507.0,171,1,492.36,2,1,3,213,About To Sleep
2337,15508.0,188,6,1000.27,1,4,4,144,At Risk Customers
2338,15510.0,330,1,250.0,1,1,2,112,At Risk Customers
2339,15511.0,11,5,909.23,4,4,4,444,Champions
2340,15512.0,155,2,121.0,2,3,1,231,Hibernating
2341,15513.0,30,22,14520.08,4,5,5,455,Champions
2342,15514.0,11,12,2963.19,4,5,5,455,Champions
2343,15516.0,44,3,62.43,3,3,1,331,Low Spenders
2344,15517.0,232,1,267.03,1,1,2,112,At Risk Customers
2345,15518.0,63,13,1911.89,3,5,4,354,Loyal Customers
2346,15520.0,1,1,343.5,5,1,2,512,New Customers
2347,15521.0,35,11,2574.65,3,5,5,355,Loyal Customers
2348,15522.0,32,2,398.84,3,3,2,332,Low Spenders
2349,15523.0,83,1,412.01000000000005,2,1,2,212,About To Sleep
2350,15524.0,24,1,440.0,4,1,2,412,Low Spenders
2351,15525.0,1,4,811.02,5,4,3,543,Loyal Customers
2352,15526.0,32,2,148.44,3,3,1,331,Low Spenders
2353,15527.0,18,10,2348.82,4,5,5,455,Champions
2354,15528.0,253,1,229.33,1,1,1,111,Hibernating
2355,15529.0,22,12,3967.78,4,5,5,455,Champions
2356,15530.0,21,4,1502.35,4,4,4,444,Champions
2357,15531.0,7,2,2007.44,5,3,5,535,Promising
2358,15532.0,24,6,1517.08,4,4,4,444,Champions
2359,15533.0,18,5,746.92,4,4,3,443,Loyal Customers
2360,15535.0,172,7,459.9,2,5,2,252,At Risk Customers
2361,15537.0,162,1,110.92,2,1,1,211,About To Sleep
2362,15539.0,6,1,538.46,5,1,3,513,Promising
2363,15540.0,10,1,213.3,5,1,1,511,New Customers
2364,15541.0,113,1,85.13000000000001,2,1,1,211,About To Sleep
2365,15543.0,287,1,127.86,1,1,1,111,Hibernating
2366,15544.0,8,11,3542.51,5,5,5,555,Champions
2367,15545.0,53,2,292.71999999999997,3,3,2,332,Low Spenders
2368,15547.0,6,14,4954.84,5,5,5,555,Champions
2369,15549.0,76,4,1655.76,2,4,4,244,At Risk Customers
2370,15550.0,3,4,575.63,5,4,3,543,Loyal Customers
2371,15551.0,36,1,436.06,3,1,2,312,Low Spenders
2372,15552.0,216,1,90.12,1,1,1,111,Hibernating
2373,15553.0,59,1,437.23,3,1,2,312,Low Spenders
2374,15554.0,277,1,217.2,1,1,1,111,Hibernating
2375,15555.0,11,20,4758.2,4,5,5,455,Champions
2376,15556.0,23,1,279.77,4,1,2,412,Low Spenders
2377,15557.0,28,1,473.65000000000003,4,1,3,413,Promising
2378,15561.0,11,5,722.74,4,4,3,443,Loyal Customers
2379,15562.0,351,1,134.55,1,1,1,111,Hibernating
2380,15563.0,8,7,1319.69,5,5,4,554,Champions
2381,15565.0,49,2,173.16,3,3,1,331,Low Spenders
2382,15567.0,18,1,186.01,4,1,1,411,Low Spenders
2383,15568.0,2,3,758.29,5,3,3,533,Promising
2384,15569.0,103,5,1375.71,2,4,4,244,At Risk Customers
2385,15570.0,6,13,4109.97,5,5,5,555,Champions
2386,15571.0,11,4,650.4300000000001,4,4,3,443,Loyal Customers
2387,15572.0,4,7,2552.86,5,5,5,555,Champions
2388,15573.0,31,2,607.45,4,3,3,433,Promising
2389,15574.0,177,4,702.25,2,4,3,243,At Risk Customers
2390,15576.0,37,1,940.6700000000001,3,1,4,314,Need Attention
2391,15577.0,150,3,258.88,2,3,2,232,At Risk Customers
2392,15578.0,161,1,127.1,2,1,1,211,About To Sleep
2393,15579.0,68,2,348.6,3,3,2,332,Low Spenders
2394,15581.0,120,14,3429.9700000000003,2,5,5,255,At Risk Customers
2395,15582.0,24,3,682.9100000000001,4,3,3,433,Promising
2396,15584.0,23,5,722.61,4,4,3,443,Loyal Customers
2397,15585.0,176,1,455.3,2,1,2,212,About To Sleep
2398,15587.0,49,4,913.6800000000001,3,4,4,344,Loyal Customers
2399,15589.0,252,4,456.58,1,4,2,142,At Risk Customers
2400,15590.0,288,1,-30.19,1,1,1,111,Hibernating
2401,15592.0,46,1,388.58,3,1,2,312,Low Spenders
2402,15593.0,70,1,199.8,3,1,1,311,Low Spenders
2403,15594.0,15,6,1767.53,4,4,4,444,Champions
2404,15596.0,100,9,1343.34,2,5,4,254,At Risk Customers
2405,15597.0,29,2,315.71999999999997,4,3,2,432,Low Spenders
2406,15598.0,34,3,235.68,3,3,2,332,Low Spenders
2407,15599.0,26,2,761.74,4,3,3,433,Promising
2408,15601.0,10,17,6745.36,5,5,5,555,Champions
2409,15602.0,7,14,1083.63,5,5,4,554,Champions
2410,15603.0,78,1,48.480000000000004,2,1,1,211,About To Sleep
2411,15604.0,51,1,216.39,3,1,1,311,Low Spenders
2412,15605.0,35,5,1198.23,3,4,4,344,Loyal Customers
2413,15606.0,56,11,2422.64,3,5,5,355,Loyal Customers
2414,15607.0,336,1,104.76,1,1,1,111,Hibernating
2415,15608.0,27,4,1093.68,4,4,4,444,Champions
2416,15609.0,182,2,270.03000000000003,1,3,2,132,At Risk Customers
2417,15610.0,51,1,112.46000000000001,3,1,1,311,Low Spenders
2418,15611.0,9,15,1568.39,5,5,4,554,Champions
2419,15612.0,35,2,195.15,3,3,1,331,Low Spenders
2420,15615.0,9,27,10360.04,5,5,5,555,Champions
2421,15618.0,32,5,747.031,3,4,3,343,Loyal Customers
2422,15619.0,10,1,336.40000000000003,5,1,2,512,New Customers
2423,15620.0,49,6,1524.4,3,4,4,344,Loyal Customers
2424,15621.0,3,6,1158.77,5,4,4,544,Champions
2425,15622.0,2,16,3224.53,5,5,5,555,Champions
2426,15623.0,140,1,301.03,2,1,2,212,About To Sleep
2427,15624.0,116,4,588.13,2,4,3,243,At Risk Customers
2428,15625.0,99,8,1504.56,2,5,4,254,At Risk Customers
2429,15626.0,74,2,675.8,2,3,3,233,At Risk Customers
2430,15628.0,4,10,2865.64,5,5,5,555,Champions
2431,15630.0,44,3,1180.4,3,3,4,334,Loyal Customers
2432,15632.0,15,10,3147.31,4,5,5,455,Champions
2433,15634.0,16,1,243.55,4,1,2,412,Low Spenders
2434,15636.0,89,2,724.76,2,3,3,233,At Risk Customers
2435,15637.0,52,1,223.36,3,1,1,311,Low Spenders
2436,15638.0,300,1,-94.0,1,1,1,111,Hibernating
2437,15639.0,133,1,425.32,2,1,2,212,About To Sleep
2438,15640.0,3,17,12433.34,5,5,5,555,Champions
2439,15641.0,104,4,1887.2,2,4,4,244,At Risk Customers
2440,15643.0,178,6,647.4,1,4,3,143,At Risk Customers
2441,15644.0,165,4,813.0,2,4,3,243,At Risk Customers
2442,15645.0,18,1,612.01,4,1,3,413,Promising
2443,15646.0,157,4,425.14000000000004,2,4,2,242,At Risk Customers
2444,15648.0,203,4,599.9,1,4,3,143,At Risk Customers
2445,15649.0,335,2,816.0,1,3,3,133,At Risk Customers
2446,15651.0,36,3,646.3,3,3,3,333,Loyal Customers
2447,15652.0,90,1,337.74,2,1,2,212,About To Sleep
2448,15653.0,92,2,877.4399999999999,2,3,3,233,At Risk Customers
2449,15654.0,8,2,922.53,5,3,4,534,Promising
2450,15655.0,232,2,511.32,1,3,3,133,At Risk Customers
2451,15656.0,44,4,748.5,3,4,3,343,Loyal Customers
2452,15657.0,22,1,30.0,4,1,1,411,Low Spenders
2453,15658.0,189,8,958.9,1,5,4,154,At Risk Customers
2454,15659.0,43,1,306.45,3,1,2,312,Low Spenders
2455,15660.0,24,11,1552.01,4,5,4,454,Champions
2456,15661.0,316,2,309.8,1,3,2,132,At Risk Customers
2457,15663.0,105,1,138.14,2,1,1,211,About To Sleep
2458,15664.0,50,2,358.63,3,3,2,332,Low Spenders
2459,15665.0,167,2,2242.01,2,3,5,235,At Risk Customers
2460,15667.0,39,1,301.32,3,1,2,312,Low Spenders
2461,15668.0,217,1,76.32000000000001,1,1,1,111,Hibernating
2462,15669.0,39,5,677.69,3,4,3,343,Loyal Customers
2463,15670.0,296,1,173.05,1,1,1,111,Hibernating
2464,15671.0,18,10,2635.4900000000002,4,5,5,455,Champions
2465,15673.0,87,4,2881.02,2,4,5,245,At Risk Customers
2466,15674.0,72,8,1744.02,2,5,4,254,At Risk Customers
2467,15675.0,80,3,323.69,2,3,2,232,At Risk Customers
2468,15676.0,8,5,3324.09,5,4,5,545,Champions
2469,15677.0,48,1,657.23,3,1,3,313,About To Sleep
2470,15678.0,52,1,352.7,3,1,2,312,Low Spenders
2471,15679.0,23,4,781.28,4,4,3,443,Loyal Customers
2472,15680.0,8,3,1333.68,5,3,4,534,Promising
2473,15681.0,17,6,946.36,4,4,4,444,Champions
2474,15683.0,116,1,193.75,2,1,1,211,About To Sleep
2475,15687.0,8,11,2981.5,5,5,5,555,Champions
2476,15689.0,119,2,254.1,2,3,2,232,At Risk Customers
2477,15690.0,3,2,239.76,5,3,2,532,Low Spenders
2478,15691.0,251,1,136.8,1,1,1,111,Hibernating
2479,15692.0,27,1,191.04,4,1,1,411,Low Spenders
2480,15694.0,0,15,6423.6,5,5,5,555,Champions
2481,15695.0,266,2,409.98,1,3,2,132,At Risk Customers
2482,15696.0,32,12,2644.46,3,5,5,355,Loyal Customers
2483,15699.0,17,1,309.65,4,1,2,412,Low Spenders
2484,15700.0,171,3,664.03,2,3,3,233,At Risk Customers
2485,15701.0,1,4,1542.14,5,4,4,544,Champions
2486,15703.0,264,1,211.5,1,1,1,111,Hibernating
2487,15704.0,139,4,2293.62,2,4,5,245,At Risk Customers
2488,15705.0,200,1,143.1,1,1,1,111,Hibernating
2489,15706.0,59,7,1001.8100000000001,3,5,4,354,Loyal Customers
2490,15707.0,34,4,945.58,3,4,4,344,Loyal Customers
2491,15708.0,40,11,3329.7200000000003,3,5,5,355,Loyal Customers
2492,15709.0,283,1,133.25,1,1,1,111,Hibernating
2493,15712.0,8,5,1072.3600000000001,5,4,4,544,Champions
2494,15713.0,142,3,346.75,2,3,2,232,At Risk Customers
2495,15714.0,11,2,330.88,4,3,2,432,Low Spenders
2496,15716.0,145,4,1118.81,2,4,4,244,At Risk Customers
2497,15717.0,233,1,150.3,1,1,1,111,Hibernating
2498,15719.0,32,14,5043.96,3,5,5,355,Loyal Customers
2499,15720.0,23,1,598.73,4,1,3,413,Promising
2500,15721.0,11,1,507.08,4,1,3,413,Promising
2501,15722.0,35,6,2181.21,3,4,5,345,Loyal Customers
2502,15723.0,364,1,203.1,1,1,1,111,Hibernating
2503,15724.0,200,3,212.3,1,3,1,131,Hibernating
2504,15725.0,14,1,415.25,4,1,2,412,Low Spenders
2505,15727.0,16,7,5178.96,4,5,5,455,Champions
2506,15728.0,48,1,-134.8,3,1,1,311,Low Spenders
2507,15729.0,197,2,62.0,1,3,1,131,Hibernating
2508,15730.0,65,4,1108.38,3,4,4,344,Loyal Customers
2509,15732.0,211,2,294.12,1,3,2,132,At Risk Customers
2510,15733.0,282,1,162.3,1,1,1,111,Hibernating
2511,15734.0,114,2,1339.45,2,3,4,234,At Risk Customers
2512,15737.0,14,12,1121.21,4,5,4,454,Champions
2513,15738.0,18,19,4788.77,4,5,5,455,Champions
2514,15739.0,65,1,449.12,3,1,2,312,Low Spenders
2515,15740.0,48,1,154.88,3,1,1,311,Low Spenders
2516,15743.0,15,4,784.46,4,4,3,443,Loyal Customers
2517,15744.0,77,1,34.8,2,1,1,211,About To Sleep
2518,15745.0,8,6,1071.24,5,4,4,544,Champions
2519,15746.0,133,2,182.96,2,3,1,231,Hibernating
2520,15747.0,12,3,974.04,4,3,4,434,Promising
2521,15748.0,39,1,149.31,3,1,1,311,Low Spenders
2522,15749.0,234,4,21535.9,1,4,5,145,At Risk Customers
2523,15750.0,2,9,2451.23,5,5,5,555,Champions
2524,15752.0,39,8,2628.93,3,5,5,355,Loyal Customers
2525,15753.0,304,1,79.2,1,1,1,111,Hibernating
2526,15754.0,50,4,455.67,3,4,2,342,Low Spenders
2527,15755.0,0,8,2318.88,5,5,5,555,Champions
2528,15756.0,60,4,532.96,3,4,3,343,Loyal Customers
2529,15757.0,65,2,714.42,3,3,3,333,Loyal Customers
2530,15758.0,24,1,205.25,4,1,1,411,Low Spenders
2531,15759.0,217,3,253.04,1,3,2,132,At Risk Customers
2532,15762.0,64,2,583.75,3,3,3,333,Loyal Customers
2533,15763.0,31,3,1048.67,4,3,4,434,Promising
2534,15764.0,80,10,3245.47,2,5,5,255,At Risk Customers
2535,15766.0,63,1,315.06,3,1,2,312,Low Spenders
2536,15768.0,115,4,581.8299999999999,2,4,3,243,At Risk Customers
2537,15769.0,6,28,51823.72,5,5,5,555,Champions
2538,15773.0,5,1,635.6800000000001,5,1,3,513,Promising
2539,15774.0,68,1,270.8,3,1,2,312,Low Spenders
2540,15775.0,244,1,104.9,1,1,1,111,Hibernating
2541,15776.0,132,1,241.62,2,1,2,212,About To Sleep
2542,15777.0,240,5,1021.61,1,4,4,144,At Risk Customers
2543,15780.0,183,3,475.28000000000003,1,3,3,133,At Risk Customers
2544,15781.0,24,4,333.56,4,4,2,442,Low Spenders
2545,15782.0,9,4,2593.94,5,4,5,545,Champions
2546,15783.0,10,1,246.3,5,1,2,512,New Customers
2547,15785.0,29,8,2303.75,4,5,5,455,Champions
2548,15786.0,43,5,4834.2,3,4,5,345,Loyal Customers
2549,15787.0,25,3,948.05,4,3,4,434,Promising
2550,15789.0,357,1,351.3,1,1,2,112,At Risk Customers
2551,15790.0,9,1,220.85,5,1,1,511,New Customers
2552,15791.0,43,3,1604.44,3,3,4,334,Loyal Customers
2553,15793.0,8,4,948.96,5,4,4,544,Champions
2554,15795.0,149,1,610.01,2,1,3,213,About To Sleep
2555,15796.0,0,10,2666.61,5,5,5,555,Champions
2556,15797.0,112,4,2207.4,2,4,5,245,At Risk Customers
2557,15799.0,75,3,884.14,2,3,3,233,At Risk Customers
2558,15800.0,106,2,699.08,2,3,3,233,At Risk Customers
2559,15801.0,45,4,1042.19,3,4,4,344,Loyal Customers
2560,15802.0,142,3,-451.42,2,3,1,231,Hibernating
2561,15803.0,50,1,415.82000000000005,3,1,2,312,Low Spenders
2562,15804.0,0,19,3848.55,5,5,5,555,Champions
2563,15805.0,22,20,5452.17,4,5,5,455,Champions
2564,15806.0,45,3,784.58,3,3,3,333,Loyal Customers
2565,15807.0,49,3,903.9,3,3,3,333,Loyal Customers
2566,15808.0,305,5,3724.77,1,4,5,145,At Risk Customers
2567,15809.0,35,6,399.21,3,4,2,342,Low Spenders
2568,15810.0,78,6,1145.43,2,4,4,244,At Risk Customers
2569,15811.0,16,9,2171.32,4,5,5,455,Champions
2570,15812.0,106,5,1801.14,2,4,4,244,At Risk Customers
2571,15813.0,207,2,1303.9099999999999,1,3,4,134,At Risk Customers
2572,15814.0,2,6,1842.73,5,4,4,544,Champions
2573,15815.0,63,5,2100.6,3,4,5,345,Loyal Customers
2574,15819.0,48,4,1905.45,3,4,4,344,Loyal Customers
2575,15820.0,319,1,206.98,1,1,1,111,Hibernating
2576,15821.0,43,2,570.96,3,3,3,333,Loyal Customers
2577,15822.0,2,2,885.47,5,3,3,533,Promising
2578,15823.0,336,2,-840.76,1,3,1,131,Hibernating
2579,15825.0,171,1,532.94,2,1,3,213,About To Sleep
2580,15826.0,50,4,1649.3600000000001,3,4,4,344,Loyal Customers
2581,15827.0,72,19,1641.48,2,5,4,254,At Risk Customers
2582,15829.0,98,2,636.14,2,3,3,233,At Risk Customers
2583,15830.0,28,2,547.7,4,3,3,433,Promising
2584,15831.0,57,4,747.76,3,4,3,343,Loyal Customers
2585,15832.0,253,1,836.79,1,1,3,113,At Risk Customers
2586,15834.0,69,6,2084.9,3,4,5,345,Loyal Customers
2587,15835.0,43,4,954.09,3,4,4,344,Loyal Customers
2588,15836.0,44,2,117.47,3,3,1,331,Low Spenders
2589,15837.0,64,1,391.98,3,1,2,312,Low Spenders
2590,15838.0,10,21,33350.76,5,5,5,555,Champions
2591,15839.0,24,5,1020.74,4,4,4,444,Champions
2592,15840.0,58,3,345.66,3,3,2,332,Low Spenders
2593,15841.0,63,6,1209.1,3,4,4,344,Loyal Customers
2594,15843.0,303,1,118.95000000000002,1,1,1,111,Hibernating
2595,15844.0,45,1,130.73999999999998,3,1,1,311,Low Spenders
2596,15845.0,17,10,3650.87,4,5,5,455,Champions
2597,15847.0,37,2,389.27,3,3,2,332,Low Spenders
2598,15850.0,18,2,238.85,4,3,2,432,Low Spenders
2599,15852.0,186,2,160.71,1,3,1,131,Hibernating
2600,15853.0,51,1,110.8,3,1,1,311,Low Spenders
2601,15854.0,3,11,2974.65,5,5,5,555,Champions
2602,15855.0,136,5,712.24,2,4,3,243,At Risk Customers
2603,15856.0,3,30,16173.67,5,5,5,555,Champions
2604,15857.0,18,1,297.0,4,1,2,412,Low Spenders
2605,15858.0,15,5,1438.85,4,4,4,444,Champions
2606,15860.0,40,8,977.21,3,5,4,354,Loyal Customers
2607,15861.0,11,10,3000.36,4,5,5,455,Champions
2608,15862.0,7,4,832.88,5,4,3,543,Loyal Customers
2609,15863.0,25,2,68.84,4,3,1,431,Low Spenders
2610,15864.0,21,8,1769.7800000000002,4,5,4,454,Champions
2611,15865.0,40,3,895.13,3,3,3,333,Loyal Customers
2612,15866.0,100,1,230.53,2,1,1,211,About To Sleep
2613,15867.0,4,16,3797.79,5,5,5,555,Champions
2614,15869.0,276,2,149.64,1,3,1,131,Hibernating
2615,15870.0,32,1,354.09000000000003,3,1,2,312,Low Spenders
2616,15872.0,14,2,360.93,4,3,2,432,Low Spenders
2617,15874.0,62,9,4330.67,3,5,5,355,Loyal Customers
2618,15877.0,1,3,440.78,5,3,2,532,Low Spenders
2619,15880.0,368,2,313.28000000000003,1,3,2,132,At Risk Customers
2620,15881.0,311,8,438.24,1,5,2,152,At Risk Customers
2621,15882.0,198,4,495.36,1,4,3,143,At Risk Customers
2622,15883.0,1,2,396.48,5,3,2,532,Low Spenders
2623,15885.0,92,3,379.35,2,3,2,232,At Risk Customers
2624,15886.0,59,1,181.09,3,1,1,311,Low Spenders
2625,15888.0,79,2,141.27,2,3,1,231,Hibernating
2626,15889.0,156,2,446.87,2,3,2,232,At Risk Customers
2627,15891.0,226,1,524.52,1,1,3,113,At Risk Customers
2628,15894.0,252,2,263.55,1,3,2,132,At Risk Customers
2629,15895.0,149,1,179.17,2,1,1,211,About To Sleep
2630,15897.0,193,2,222.05,1,3,1,131,Hibernating
2631,15898.0,0,6,1384.68,5,4,4,544,Champions
2632,15899.0,368,1,56.25,1,1,1,111,Hibernating
2633,15900.0,23,1,351.11,4,1,2,412,Low Spenders
2634,15901.0,16,3,363.88,4,3,2,432,Low Spenders
2635,15903.0,9,8,5126.34,5,5,5,555,Champions
2636,15904.0,7,1,164.68,5,1,1,511,New Customers
2637,15906.0,19,8,1521.79,4,5,4,454,Champions
2638,15907.0,3,3,967.45,5,3,4,534,Promising
2639,15909.0,173,1,191.94,2,1,1,211,About To Sleep
2640,15910.0,0,8,1232.18,5,5,4,554,Champions
2641,15912.0,177,2,264.62,2,3,2,232,At Risk Customers
2642,15916.0,15,10,1491.24,4,5,4,454,Champions
2643,15917.0,247,1,123.1,1,1,1,111,Hibernating
2644,15918.0,190,2,334.23,1,3,2,132,At Risk Customers
2645,15919.0,19,2,639.89,4,3,3,433,Promising
2646,15920.0,153,4,167.5,2,4,1,241,Hibernating
2647,15921.0,172,1,336.03000000000003,2,1,2,212,About To Sleep
2648,15922.0,371,2,363.6,1,3,2,132,At Risk Customers
2649,15923.0,372,1,127.08,1,1,1,111,Hibernating
2650,15925.0,193,1,207.15,1,1,1,111,Hibernating
2651,15930.0,66,1,426.63,3,1,2,312,Low Spenders
2652,15932.0,3,11,2461.85,5,5,5,555,Champions
2653,15933.0,20,3,1107.46,4,3,4,434,Promising
2654,15935.0,238,2,416.86,1,3,2,132,At Risk Customers
2655,15937.0,63,1,145.35,3,1,1,311,Low Spenders
2656,15938.0,111,5,404.58,2,4,2,242,At Risk Customers
2657,15939.0,89,16,6102.26,2,5,5,255,At Risk Customers
2658,15940.0,310,2,31.799999999999997,1,3,1,131,Hibernating
2659,15942.0,133,1,337.44,2,1,2,212,About To Sleep
2660,15944.0,276,1,325.1,1,1,2,112,At Risk Customers
2661,15945.0,364,1,181.0,1,1,1,111,Hibernating
2662,15947.0,82,1,1708.24,2,1,4,214,Need Attention
2663,15948.0,7,2,955.24,5,3,4,534,Promising
2664,15949.0,16,2,364.72,4,3,2,432,Low Spenders
2665,15950.0,1,5,1705.26,5,4,4,544,Champions
2666,15951.0,0,3,669.57,5,3,3,533,Promising
2667,15952.0,33,4,806.57,3,4,3,343,Loyal Customers
2668,15953.0,14,10,1634.53,4,5,4,454,Champions
2669,15955.0,23,14,4389.81,4,5,5,455,Champions
2670,15957.0,31,1,428.89,4,1,2,412,Low Spenders
2671,15958.0,73,1,104.35,2,1,1,211,About To Sleep
2672,15963.0,19,2,470.76,4,3,3,433,Promising
2673,15965.0,16,4,845.64,4,4,3,443,Loyal Customers
2674,15967.0,22,2,418.83,4,3,2,432,Low Spenders
2675,15969.0,2,4,582.9,5,4,3,543,Loyal Customers
2676,15970.0,303,1,314.1,1,1,2,112,At Risk Customers
2677,15971.0,17,12,4199.85,4,5,5,455,Champions
2678,15973.0,235,3,99.77000000000002,1,3,1,131,Hibernating
2679,15974.0,38,8,3429.55,3,5,5,355,Loyal Customers
2680,15975.0,83,1,371.01,2,1,2,212,About To Sleep
2681,15976.0,164,2,430.94,2,3,2,232,At Risk Customers
2682,15977.0,16,2,1054.73,4,3,4,434,Promising
2683,15978.0,76,1,1098.78,2,1,4,214,Need Attention
2684,15980.0,88,3,2398.86,2,3,5,235,At Risk Customers
2685,15981.0,24,8,3408.48,4,5,5,455,Champions
2686,15983.0,21,4,1475.02,4,4,4,444,Champions
2687,15984.0,2,11,2816.97,5,5,5,555,Champions
2688,15985.0,122,3,1037.42,2,3,4,234,At Risk Customers
2689,15986.0,29,1,168.12,4,1,1,411,Low Spenders
2690,15987.0,11,7,1451.28,4,5,4,454,Champions
2691,15988.0,18,1,158.03,4,1,1,411,Low Spenders
2692,15990.0,43,2,792.11,3,3,3,333,Loyal Customers
2693,15992.0,3,1,41.989999999999995,5,1,1,511,New Customers
2694,15993.0,8,10,2756.82,5,5,5,555,Champions
2695,15994.0,54,1,427.07,3,1,2,312,Low Spenders
2696,15996.0,87,7,1044.78,2,5,4,254,At Risk Customers
2697,15998.0,36,6,3084.17,3,4,5,345,Loyal Customers
2698,16000.0,2,3,12393.7,5,3,5,535,Promising
2699,16003.0,29,5,2735.37,4,4,5,445,Champions
2700,16005.0,11,4,615.39,4,4,3,443,Loyal Customers
2701,16006.0,210,1,101.4,1,1,1,111,Hibernating
2702,16007.0,47,4,1701.94,3,4,4,344,Loyal Customers
2703,16008.0,23,3,478.78,4,3,3,433,Promising
2704,16009.0,21,4,992.71,4,4,4,444,Champions
2705,16010.0,245,3,407.5,1,3,2,132,At Risk Customers
2706,16011.0,7,16,3362.71,5,5,5,555,Champions
2707,16012.0,34,3,1415.29,3,3,4,334,Loyal Customers
2708,16013.0,3,51,33366.25,5,5,5,555,Champions
2709,16014.0,35,4,653.13,3,4,3,343,Loyal Customers
2710,16015.0,3,4,690.54,5,4,3,543,Loyal Customers
2711,16016.0,2,10,1483.31,5,5,4,554,Champions
2712,16017.0,46,1,211.88,3,1,1,311,Low Spenders
2713,16018.0,38,2,408.90000000000003,3,3,2,332,Low Spenders
2714,16019.0,1,10,3450.2400000000002,5,5,5,555,Champions
2715,16020.0,16,2,851.01,4,3,3,433,Promising
2716,16022.0,259,1,628.28,1,1,3,113,At Risk Customers
2717,16023.0,45,3,719.81,3,3,3,333,Loyal Customers
2718,16024.0,11,1,251.24,4,1,2,412,Low Spenders
2719,16025.0,29,1,439.65999999999997,4,1,2,412,Low Spenders
2720,16026.0,42,1,236.09,3,1,2,312,Low Spenders
2721,16027.0,91,7,852.12,2,5,3,253,At Risk Customers
2722,16029.0,38,73,50992.61,3,5,5,355,Loyal Customers
2723,16030.0,309,1,331.24,1,1,2,112,At Risk Customers
2724,16031.0,91,2,548.94,2,3,3,233,At Risk Customers
2725,16033.0,5,27,8727.61,5,5,5,555,Champions
2726,16034.0,195,3,437.7,1,3,2,132,At Risk Customers
2727,16036.0,86,2,758.92,2,3,3,233,At Risk Customers
2728,16037.0,269,3,855.02,1,3,3,133,At Risk Customers
2729,16038.0,7,4,454.33000000000004,5,4,2,542,Low Spenders
2730,16040.0,64,3,1313.55,3,3,4,334,Loyal Customers
2731,16041.0,30,3,3166.4,4,3,5,435,Promising
2732,16042.0,21,7,1147.37,4,5,4,454,Champions
2733,16043.0,37,4,773.99,3,4,3,343,Loyal Customers
2734,16045.0,119,4,1340.7,2,4,4,244,At Risk Customers
2735,16048.0,85,3,243.69000000000003,2,3,2,232,At Risk Customers
2736,16049.0,39,3,1111.79,3,3,4,334,Loyal Customers
2737,16050.0,173,1,137.9,2,1,1,211,About To Sleep
2738,16052.0,53,1,362.06,3,1,2,312,Low Spenders
2739,16053.0,32,2,1511.95,3,3,4,334,Loyal Customers
2740,16054.0,144,1,783.9,2,1,3,213,About To Sleep
2741,16055.0,220,1,134.8,1,1,1,111,Hibernating
2742,16056.0,44,1,664.85,3,1,3,313,About To Sleep
2743,16057.0,3,9,2140.2200000000003,5,5,5,555,Champions
2744,16059.0,65,6,1459.8600000000001,3,4,4,344,Loyal Customers
2745,16061.0,268,1,-29.95,1,1,1,111,Hibernating
2746,16062.0,9,4,1153.62,5,4,4,544,Champions
2747,16063.0,259,2,335.32,1,3,2,132,At Risk Customers
2748,16065.0,364,1,372.09,1,1,2,112,At Risk Customers
2749,16066.0,16,5,1521.87,4,4,4,444,Champions
2750,16070.0,21,2,852.15,4,3,3,433,Promising
2751,16071.0,44,1,326.24,3,1,2,312,Low Spenders
2752,16072.0,287,1,584.3199999999999,1,1,3,113,At Risk Customers
2753,16073.0,291,2,94.35,1,3,1,131,Hibernating
2754,16076.0,2,11,2173.53,5,5,5,555,Champions
2755,16078.0,283,1,79.2,1,1,1,111,Hibernating
2756,16079.0,16,3,1352.0,4,3,4,434,Promising
2757,16080.0,81,3,176.6,2,3,1,231,Hibernating
2758,16081.0,55,5,2806.9,3,4,5,345,Loyal Customers
2759,16083.0,100,2,1317.62,2,3,4,234,At Risk Customers
2760,16084.0,298,1,436.18,1,1,2,112,At Risk Customers
2761,16085.0,22,5,981.51,4,4,4,444,Champions
